id,name,pitches,pa,ab,bip,hits,singles,doubles,triples,hr,k,krate,bb,bbrate,whiffs,swings,ba,xba,obp,xobp,slg,xslg,woba,xwoba,babip,whiffrate,ev,langle,hhrate,barrels,barrelbbe,barrelpa,chaserate,krate_p,bbrate_p,xba_p,xslg_p,xwoba_p,whiffrate_p,ev_p,langle_p,hhrate_p,barrelbbe_p,chaserate_p
671286,Johnathan Rodriguez,1298,325,281,205,85,56,13,0,16,78,24.0,41,12.6,142,550,0.302,0.254,0.391,0.352,0.52,0.447,0.393,0.351,0.365,25.8,91.8,8.0,52.2,24,11.7,7.4,4.2,0.560200668896321,0.6438127090301003,0.7859531772575251,0.8662207357859532,0.882943143812709,0.4297658862876254,0.9782608695652174,0.13879598662207357,0.9899665551839465,0.8929765886287625,0.29431438127090304
669743,Alex Call,1293,298,240,186,53,30,11,1,11,57,19.1,52,17.4,92,475,0.221,0.21,0.362,0.354,0.412,0.318,0.344,0.31,0.24,19.4,87.3,19.0,30.6,7,3.8,2.3,3.0,0.25585284280936454,0.9448160535117057,0.21070234113712374,0.20066889632107024,0.46488294314381273,0.13879598662207357,0.38127090301003347,0.8762541806020067,0.23076923076923078,0.24414715719063546,0.07357859531772576
664068,Scott Kingery,1293,320,296,201,74,43,10,3,18,97,30.3,22,6.9,210,660,0.25,0.215,0.3,0.27,0.486,0.398,0.336,0.289,0.306,31.8,87.3,23.0,37.3,18,9.0,5.6,6.8,0.8745819397993311,0.10535117056856187,0.2608695652173913,0.6789297658862876,0.23076923076923078,0.8043478260869565,0.38127090301003347,0.9816053511705686,0.5167224080267558,0.7525083612040134,0.8745819397993311
672359,Tirso Ornelas,1292,330,291,237,89,58,15,2,14,57,17.3,33,10.0,137,627,0.306,0.264,0.379,0.344,0.515,0.418,0.385,0.335,0.336,21.9,88.6,12.0,40.1,16,6.8,4.8,6.4,0.15217391304347827,0.342809364548495,0.8896321070234113,0.7926421404682275,0.7290969899665551,0.23076923076923078,0.5936454849498328,0.3729096989966555,0.6354515050167224,0.5518394648829431,0.8160535117056856
669899,Ryan Ward,1290,326,298,207,82,33,19,5,25,92,28.2,25,7.7,202,655,0.275,0.231,0.334,0.297,0.624,0.491,0.402,0.338,0.313,30.8,90.2,18.0,46.4,31,15.0,9.5,7.0,0.794314381270903,0.14381270903010032,0.4882943143812709,0.9548494983277592,0.7725752508361204,0.7474916387959866,0.8528428093645485,0.81438127090301,0.9247491638795987,0.959866220735786,0.8996655518394648
671913,Damiano Palmegiani,1289,314,271,182,57,36,9,0,12,89,28.3,36,11.5,184,582,0.21,0.194,0.318,0.304,0.376,0.326,0.311,0.286,0.265,31.6,89.8,18.0,46.7,12,6.6,3.8,4.1,0.8076923076923077,0.5267558528428093,0.06856187290969899,0.2826086956521739,0.21237458193979933,0.7993311036789298,0.8010033444816054,0.81438127090301,0.939799331103679,0.5301003344481605,0.27424749163879597
660829,Hoy Park,1288,310,257,195,65,41,15,2,7,64,20.6,47,15.2,124,535,0.253,0.187,0.372,0.318,0.409,0.275,0.347,0.277,0.309,23.2,84.7,13.0,25.1,5,2.6,1.6,3.4,0.35618729096989965,0.8478260869565217,0.04013377926421405,0.043478260869565216,0.12709030100334448,0.2959866220735786,0.06688963210702341,0.44481605351170567,0.07357859531772576,0.12709030100334448,0.14046822742474915
677956,Rece Hinds,1285,327,295,171,64,35,14,2,13,125,38.2,28,8.6,264,647,0.217,0.195,0.291,0.271,0.41,0.362,0.306,0.279,0.323,40.8,88.5,11.0,39.8,23,13.5,7.0,9.5,0.9899665551839465,0.2140468227424749,0.07692307692307693,0.47491638795986624,0.14715719063545152,0.9816053511705686,0.5719063545150501,0.28762541806020064,0.6321070234113713,0.939799331103679,0.9832775919732442
642215,Weston Wilson,1284,306,258,190,62,33,11,0,18,74,24.2,41,13.4,152,555,0.24,0.208,0.34,0.319,0.492,0.348,0.356,0.303,0.256,27.4,88.6,19.0,34.7,13,6.8,4.2,5.2,0.5785953177257525,0.7157190635451505,0.1806020066889632,0.4013377926421405,0.3795986622073579,0.5384615384615384,0.5936454849498328,0.8762541806020067,0.4013377926421405,0.5518394648829431,0.5702341137123745
668791,Anthony Prato,1284,320,255,187,55,33,15,5,2,69,21.6,57,17.8,112,484,0.216,0.208,0.372,0.367,0.337,0.293,0.327,0.312,0.286,23.1,87.7,9.0,36.4,2,1.1,0.6,2.6,0.431438127090301,0.9515050167224081,0.1806020066889632,0.07859531772575251,0.5050167224080268,0.28762541806020064,0.4431438127090301,0.18394648829431437,0.46321070234113715,0.043478260869565216,0.038461538461538464
689288,Matt Koperniak,1283,328,302,248,92,61,19,0,12,56,17.1,22,6.7,141,633,0.305,0.259,0.354,0.312,0.487,0.407,0.363,0.314,0.339,22.3,89.2,10.0,45.2,14,5.6,4.3,6.9,0.13879598662207357,0.08695652173913043,0.8612040133779264,0.7424749163879598,0.5317725752508361,0.25752508361204013,0.6939799331103679,0.22408026755852842,0.882943143812709,0.4230769230769231,0.8862876254180602
695238,Will Wagner,1279,308,248,221,74,54,13,2,5,32,10.4,52,16.9,78,515,0.298,0.253,0.419,0.388,0.427,0.364,0.375,0.344,0.319,15.1,88.4,9.0,33.9,10,4.5,3.2,3.9,0.020066889632107024,0.9163879598662207,0.7725752508361204,0.4916387959866221,0.8311036789297659,0.03177257525083612,0.5518394648829431,0.18394648829431437,0.3494983277591973,0.30434782608695654,0.225752508361204
682210,Kody Hoese,1276,338,303,233,84,54,19,1,10,72,21.3,30,8.9,151,635,0.277,0.252,0.344,0.322,0.446,0.361,0.344,0.303,0.332,23.8,88.9,13.0,39.5,9,3.9,2.7,6.7,0.40468227424749165,0.2491638795986622,0.7625418060200669,0.46321070234113715,0.3795986622073579,0.32608695652173914,0.6505016722408027,0.44481605351170567,0.6187290969899666,0.2525083612040134,0.862876254180602
676551,Brewer Hicklen,1275,329,276,191,77,39,14,5,19,89,27.1,40,12.2,185,558,0.279,0.238,0.383,0.349,0.572,0.49,0.405,0.361,0.337,33.2,90.6,15.0,43.5,25,13.1,7.6,4.0,0.7575250836120402,0.596989966555184,0.6036789297658863,0.9481605351170569,0.9063545150501672,0.842809364548495,0.903010033444816,0.5919732441471572,0.8060200668896321,0.9347826086956522,0.2508361204013378
642727,Sergio Alcántara,1274,308,258,200,66,42,14,5,5,59,19.2,49,15.9,110,511,0.256,0.238,0.373,0.36,0.407,0.318,0.347,0.312,0.313,21.5,86.3,11.0,24.0,3,1.5,1.0,2.1,0.26755852842809363,0.8846153846153846,0.6036789297658863,0.20066889632107024,0.5050167224080268,0.205685618729097,0.225752508361204,0.28762541806020064,0.051839464882943144,0.05852842809364549,0.005016722408026756
682617,Marco Luciano,1271,299,244,164,61,45,9,0,7,81,27.1,52,17.4,163,510,0.25,0.234,0.385,0.371,0.373,0.361,0.344,0.333,0.344,32.0,89.3,7.0,46.3,12,7.3,4.0,3.6,0.7575250836120402,0.9448160535117057,0.5451505016722408,0.46321070234113715,0.7190635451505016,0.8160535117056856,0.7157190635451505,0.10033444816053512,0.9163879598662207,0.5836120401337793,0.17224080267558528
660766,Juan Yepez,1264,319,274,232,72,46,15,0,11,45,14.1,40,12.5,117,589,0.263,0.251,0.357,0.35,0.438,0.403,0.349,0.333,0.276,19.9,87.1,17.0,31.0,18,7.8,5.6,4.9,0.06688963210702341,0.6287625418060201,0.7508361204013378,0.7157190635451505,0.7190635451505016,0.15551839464882944,0.3511705685618729,0.7391304347826086,0.2391304347826087,0.6421404682274248,0.4765886287625418
679734,Julio Carreras,1257,328,302,202,68,44,17,5,2,102,31.1,22,6.7,192,633,0.225,0.197,0.28,0.255,0.334,0.264,0.271,0.236,0.33,30.3,87.7,2.0,37.1,5,2.5,1.5,6.0,0.9063545150501672,0.08695652173913043,0.09364548494983277,0.026755852842809364,0.006688963210702341,0.7307692307692307,0.4431438127090301,0.008361204013377926,0.5,0.11705685618729098,0.754180602006689
672463,Rafael Lantigua,1257,325,281,214,72,58,12,0,2,68,20.9,42,12.9,132,554,0.256,0.241,0.354,0.342,0.32,0.328,0.308,0.305,0.33,23.8,87.4,5.0,34.6,6,2.8,1.8,3.6,0.3745819397993311,0.677257525083612,0.6404682274247492,0.3110367892976589,0.40635451505016723,0.32608695652173914,0.39464882943143814,0.048494983277591976,0.3879598662207358,0.1488294314381271,0.17224080267558528
676628,Mark Contreras,1252,314,272,177,55,34,14,3,4,96,30.6,36,11.5,197,626,0.202,0.211,0.306,0.314,0.32,0.346,0.284,0.296,0.295,31.5,91.2,11.0,45.8,12,6.8,3.8,5.8,0.8846153846153846,0.5267558528428093,0.22909698996655517,0.3896321070234114,0.2976588628762542,0.7926421404682275,0.9548494983277592,0.28762541806020064,0.9013377926421404,0.5518394648829431,0.7190635451505016
665966,Carlos Narvaez,1249,303,249,176,67,41,17,0,9,77,25.4,44,14.5,166,534,0.269,0.228,0.386,0.356,0.446,0.359,0.366,0.325,0.347,31.1,90.2,15.0,43.2,12,6.8,4.0,4.9,0.6387959866220736,0.8010033444816054,0.4230769230769231,0.4414715719063545,0.6521739130434783,0.7575250836120402,0.8528428093645485,0.5919732441471572,0.7959866220735786,0.5518394648829431,0.4765886287625418
669288,Daniel Johnson,1248,307,273,203,75,45,15,1,14,74,24.1,26,8.5,189,638,0.275,0.256,0.342,0.329,0.491,0.412,0.358,0.325,0.323,29.6,89.6,15.0,41.9,19,9.4,6.2,7.5,0.568561872909699,0.20066889632107024,0.8160535117056856,0.7709030100334449,0.6521739130434783,0.6872909698996655,0.7608695652173914,0.5919732441471572,0.7441471571906354,0.782608695652174,0.9381270903010034
670869,Livan Soto,1245,301,254,199,70,51,15,0,4,58,19.3,41,13.6,130,578,0.276,0.247,0.379,0.356,0.382,0.326,0.341,0.311,0.338,22.5,85.6,16.0,21.6,4,2.0,1.3,4.4,0.27759197324414714,0.7274247491638796,0.6939799331103679,0.2826086956521739,0.4866220735785953,0.26421404682274247,0.1588628762541806,0.6638795986622074,0.033444816053511704,0.08528428093645485,0.35451505016722407
656541,Sam Hilliard,1239,305,264,190,76,42,15,5,14,77,25.2,38,12.5,178,566,0.288,0.223,0.374,0.32,0.542,0.404,0.39,0.318,0.352,31.4,92.0,13.0,46.3,19,10.0,6.2,3.8,0.6254180602006689,0.6287625418060201,0.3779264214046823,0.7224080267558528,0.5618729096989966,0.7842809364548495,0.9849498327759197,0.44481605351170567,0.9163879598662207,0.822742474916388,0.2040133779264214
676632,Bligh Madris,1235,312,263,189,62,31,16,1,14,76,24.4,40,12.8,168,590,0.236,0.244,0.339,0.347,0.464,0.453,0.348,0.347,0.274,28.5,89.7,20.0,48.7,21,11.1,6.7,4.2,0.5886287625418061,0.6638795986622074,0.6605351170568562,0.8846153846153846,0.8561872909698997,0.6053511705685619,0.7792642140468228,0.9147157190635451,0.9698996655518395,0.8695652173913043,0.29431438127090304
683748,Victor Mesa Jr.,1235,338,307,237,80,52,14,1,13,73,21.6,26,7.7,194,710,0.261,0.231,0.32,0.293,0.44,0.349,0.329,0.284,0.299,27.3,87.1,13.0,33.8,13,5.5,3.8,5.3,0.431438127090301,0.14381270903010032,0.4882943143812709,0.40635451505016723,0.19899665551839466,0.5301003344481605,0.3511705685618729,0.44481605351170567,0.34448160535117056,0.411371237458194,0.5886287625418061
641779,Charles Leblanc,1226,306,252,183,62,35,14,3,10,73,23.9,47,15.4,114,503,0.246,0.223,0.366,0.35,0.444,0.356,0.355,0.32,0.301,22.7,85.7,16.0,31.7,14,7.7,4.6,3.3,0.5551839464882943,0.862876254180602,0.3779264214046823,0.42642140468227424,0.5919732441471572,0.27424749163879597,0.1705685618729097,0.6638795986622074,0.26755852842809363,0.6304347826086957,0.1254180602006689
681584,David Villar,1224,306,265,190,72,40,18,0,14,77,25.2,34,11.1,158,534,0.272,0.224,0.363,0.323,0.498,0.412,0.372,0.324,0.33,29.6,88.0,17.0,38.4,19,10.0,6.2,3.4,0.6254180602006689,0.48327759197324416,0.391304347826087,0.7709030100334449,0.637123745819398,0.6872909698996655,0.49331103678929766,0.7391304347826086,0.5719063545150501,0.822742474916388,0.14046822742474915
519303,Elliot Soto,1220,296,259,178,63,48,9,3,3,82,27.7,35,11.8,155,534,0.243,0.226,0.334,0.32,0.336,0.298,0.303,0.283,0.343,29.0,83.0,8.0,27.5,4,2.2,1.4,5.0,0.7775919732441472,0.5551839464882943,0.40301003344481606,0.11705685618729098,0.1939799331103679,0.6471571906354515,0.015050167224080268,0.13879598662207357,0.13043478260869565,0.10535117056856187,0.5234113712374582
657193,Eddy Alvarez,1220,296,251,176,61,35,14,1,11,78,26.4,32,10.8,149,517,0.243,0.222,0.348,0.334,0.438,0.377,0.345,0.317,0.303,28.8,89.8,11.0,39.2,13,7.4,4.4,6.3,0.7090301003344481,0.4397993311036789,0.35618729096989965,0.5585284280936454,0.5535117056856187,0.6304347826086957,0.8010033444816054,0.28762541806020064,0.6003344481605352,0.5936454849498328,0.7926421404682275
685382,Andrew Navigato,1216,315,277,206,80,45,18,4,13,72,22.9,32,10.2,158,598,0.289,0.237,0.371,0.328,0.523,0.433,0.385,0.333,0.347,26.4,86.0,18.0,31.6,21,10.2,6.7,5.3,0.4983277591973244,0.3712374581939799,0.5903010033444817,0.8394648829431438,0.7190635451505016,0.4698996655518395,0.1956521739130435,0.81438127090301,0.2608695652173913,0.8377926421404682,0.5886287625418061
664670,Alejo Lopez,1213,314,275,226,78,61,14,0,3,50,15.9,28,8.9,122,642,0.284,0.231,0.369,0.324,0.367,0.297,0.332,0.285,0.336,19.0,81.1,11.0,13.3,3,1.3,1.0,4.9,0.09698996655518395,0.2491638795986622,0.4882943143812709,0.10869565217391304,0.2040133779264214,0.11538461538461539,0.006688963210702341,0.28762541806020064,0.0033444816053511705,0.05016722408026756,0.4765886287625418
683770,Will Robertson,1213,303,262,170,59,33,12,1,13,94,31.0,33,10.9,219,594,0.225,0.222,0.323,0.323,0.427,0.399,0.329,0.32,0.293,36.9,90.5,8.0,47.1,16,9.4,5.3,5.9,0.903010033444816,0.451505016722408,0.35618729096989965,0.6839464882943144,0.5919732441471572,0.9548494983277592,0.8913043478260869,0.13879598662207357,0.9498327759197325,0.782608695652174,0.7374581939799331
670351,Jose Rojas,1211,277,232,175,58,25,14,1,18,62,22.4,38,13.7,112,514,0.25,0.231,0.354,0.343,0.552,0.45,0.383,0.347,0.255,21.8,90.5,22.0,42.9,21,12.0,7.6,5.0,0.47491638795986624,0.7391304347826086,0.4882943143812709,0.8762541806020067,0.8561872909698997,0.22408026755852842,0.8913043478260869,0.9632107023411371,0.7842809364548495,0.9080267558528428,0.5234113712374582
679881,J.P. Martínez,1210,290,254,173,60,39,16,2,3,82,28.3,32,11.0,152,541,0.236,0.208,0.328,0.303,0.35,0.306,0.304,0.277,0.335,28.1,84.9,12.0,35.8,10,5.8,3.4,4.0,0.8076923076923077,0.4665551839464883,0.1806020066889632,0.14214046822742474,0.12709030100334448,0.5869565217391305,0.08862876254180602,0.3729096989966555,0.44481605351170567,0.44816053511705684,0.2508361204013378
669742,Darick Hall,1207,312,281,209,72,51,12,0,9,74,23.7,27,8.7,164,611,0.256,0.254,0.324,0.322,0.395,0.4,0.316,0.316,0.315,26.8,90.6,17.0,46.9,11,5.3,3.5,5.5,0.5418060200668896,0.23076923076923078,0.7859531772575251,0.6889632107023411,0.5484949832775919,0.48494983277591974,0.903010033444816,0.7391304347826086,0.9448160535117057,0.3862876254180602,0.6588628762541806
660636,Diego A. Castillo,1207,296,248,211,68,48,13,2,5,40,13.5,42,14.2,74,423,0.274,0.227,0.382,0.345,0.403,0.32,0.349,0.304,0.306,17.5,87.7,10.0,31.8,5,2.4,1.7,5.5,0.056856187290969896,0.7725752508361204,0.411371237458194,0.22240802675585283,0.39297658862876256,0.07357859531772576,0.4431438127090301,0.22408026755852842,0.27591973244147155,0.11204013377926421,0.6588628762541806
670237,Jake Slaughter,1206,328,291,208,80,56,15,0,9,86,26.2,25,7.6,192,624,0.275,0.269,0.348,0.342,0.419,0.439,0.337,0.341,0.357,30.8,88.1,11.0,36.1,17,8.2,5.2,7.0,0.6956521739130435,0.1354515050167224,0.9130434782608695,0.8561872909698997,0.8110367892976589,0.7474916387959866,0.5100334448160535,0.28762541806020064,0.451505016722408,0.6622073578595318,0.8996655518394648
691723,Coby Mayo,1205,306,271,199,80,41,18,2,19,74,24.2,31,10.1,142,534,0.295,0.265,0.369,0.346,0.587,0.508,0.405,0.368,0.339,26.6,91.0,19.0,42.2,28,14.1,9.2,5.0,0.5785953177257525,0.35618729096989965,0.8946488294314381,0.9698996655518395,0.9381270903010034,0.47491638795986624,0.9347826086956522,0.8762541806020067,0.7558528428093646,0.9531772575250836,0.5234113712374582
660634,Yonny Hernández,1205,305,265,213,62,50,7,3,2,53,17.4,35,11.5,111,579,0.234,0.211,0.331,0.312,0.306,0.27,0.292,0.27,0.284,19.2,84.9,10.0,14.6,2,0.9,0.7,4.8,0.1588628762541806,0.5267558528428093,0.22909698996655517,0.033444816053511704,0.0802675585284281,0.12709030100334448,0.08862876254180602,0.22408026755852842,0.006688963210702341,0.03678929765886288,0.4414715719063545
668751,Cal Mitchell,1202,300,259,202,71,40,19,2,10,59,19.7,39,13.0,132,528,0.274,0.256,0.367,0.352,0.479,0.436,0.366,0.344,0.318,25.0,89.8,13.0,41.1,16,7.9,5.3,4.3,0.30267558528428096,0.6872909698996655,0.8160535117056856,0.8494983277591973,0.8311036789297659,0.38461538461538464,0.8010033444816054,0.44481605351170567,0.7140468227424749,0.6471571906354515,0.3210702341137124
669471,Devin Mann,1195,291,245,177,65,43,13,0,9,70,24.1,38,13.1,116,489,0.265,0.234,0.375,0.348,0.429,0.368,0.355,0.322,0.333,23.7,85.8,22.0,32.2,11,6.2,3.8,3.1,0.568561872909699,0.6956521739130435,0.5451505016722408,0.5066889632107023,0.6120401337792643,0.31438127090301005,0.17892976588628762,0.9632107023411371,0.2976588628762542,0.4882943143812709,0.08528428093645485
671083,Buddy Kennedy,1191,319,267,209,81,43,27,0,11,61,19.1,44,13.8,108,502,0.303,0.258,0.408,0.372,0.528,0.385,0.403,0.339,0.354,21.5,89.4,14.0,41.6,11,5.3,3.4,3.6,0.25585284280936454,0.7474916387959866,0.8478260869565217,0.5986622073578596,0.782608695652174,0.205685618729097,0.7357859531772575,0.5167224080267558,0.7341137123745819,0.3862876254180602,0.17224080267558528
672012,Tyler Black,1188,315,265,215,75,50,11,4,10,52,16.5,38,12.1,102,549,0.283,0.248,0.39,0.362,0.468,0.386,0.376,0.336,0.317,18.6,85.1,15.0,30.2,14,6.5,4.4,3.3,0.12040133779264214,0.5852842809364549,0.7140468227424749,0.6103678929765887,0.7357859531772575,0.10367892976588629,0.11204013377926421,0.5919732441471572,0.20903010033444816,0.5167224080267558,0.1254180602006689
623205,Andrew Velazquez,1188,306,272,171,66,42,11,0,13,104,34.0,30,9.8,269,659,0.243,0.211,0.317,0.289,0.426,0.346,0.324,0.28,0.335,40.8,86.5,12.0,42.1,12,7.0,3.9,7.4,0.9632107023411371,0.32274247491638797,0.22909698996655517,0.3896321070234114,0.16220735785953178,0.9816053511705686,0.24581939799331104,0.3729096989966555,0.7508361204013378,0.5668896321070234,0.9331103678929766
691594,Javier Sanoja,1187,322,284,271,82,52,20,4,6,18,5.6,32,9.9,47,542,0.289,0.233,0.357,0.313,0.451,0.286,0.35,0.276,0.287,8.7,85.7,9.0,25.1,0,0.0,0.0,5.4,0.0033444816053511705,0.33277591973244147,0.5301003344481605,0.06856187290969899,0.11872909698996656,0.0033444816053511705,0.1705685618729097,0.18394648829431437,0.07357859531772576,0.005016722408026756,0.6237458193979933
656484,Tristan Gray,1177,306,274,187,60,30,13,3,14,91,29.7,26,8.5,204,595,0.219,0.221,0.288,0.291,0.442,0.406,0.313,0.304,0.266,34.3,90.1,17.0,47.6,18,9.6,5.9,4.3,0.8545150501672241,0.20066889632107024,0.33444816053511706,0.7307692307692307,0.39297658862876256,0.882943143812709,0.8377926421404682,0.7391304347826086,0.959866220735786,0.802675585284281,0.3210702341137124
572204,Trayce Thompson,1177,281,248,176,57,25,15,0,17,76,27.0,28,10.0,163,527,0.23,0.219,0.306,0.3,0.496,0.406,0.342,0.31,0.252,30.9,90.0,18.0,40.3,21,11.9,7.5,4.1,0.7441471571906354,0.342809364548495,0.3010033444816054,0.7307692307692307,0.46488294314381273,0.7525083612040134,0.8244147157190636,0.81438127090301,0.6505016722408027,0.903010033444816,0.27424749163879597
671221,Drew Waters,1176,287,249,172,68,34,22,2,10,80,27.9,31,10.8,189,594,0.273,0.222,0.359,0.319,0.498,0.373,0.368,0.308,0.358,31.8,88.7,12.0,37.2,14,8.1,4.9,5.7,0.7842809364548495,0.4397993311036789,0.35618729096989965,0.5418060200668896,0.43812709030100333,0.8043478260869565,0.6153846153846154,0.3729096989966555,0.5066889632107023,0.6555183946488294,0.6923076923076923
660844,Leo Rivas,1176,260,200,153,59,42,12,1,4,51,19.6,55,21.2,90,422,0.295,0.234,0.442,0.398,0.425,0.322,0.387,0.337,0.369,21.3,85.9,13.0,24.2,4,2.6,1.5,2.3,0.29264214046822745,0.9933110367892977,0.5451505016722408,0.24247491638795987,0.7525083612040134,0.19063545150501673,0.18561872909698995,0.44481605351170567,0.056856187290969896,0.12709030100334448,0.01839464882943144
668843,Conner Capel,1176,276,224,168,48,24,11,1,12,61,22.1,44,15.9,127,486,0.214,0.209,0.342,0.34,0.433,0.373,0.339,0.319,0.231,26.1,87.1,23.0,28.0,13,7.7,4.7,4.0,0.46321070234113715,0.8846153846153846,0.19899665551839466,0.5418060200668896,0.5735785953177257,0.4498327759197324,0.3511705685618729,0.9816053511705686,0.14381270903010032,0.6304347826086957,0.2508361204013378
640458,Óscar Mercado,1176,299,261,218,58,33,9,5,11,49,16.4,26,8.7,155,605,0.222,0.231,0.301,0.309,0.421,0.361,0.312,0.296,0.227,25.6,84.6,17.0,28.0,13,6.0,4.3,5.7,0.11705685618729098,0.23076923076923078,0.4882943143812709,0.46321070234113715,0.2976588628762542,0.41471571906354515,0.05852842809364549,0.7391304347826086,0.14381270903010032,0.47491638795986624,0.6923076923076923
571875,Jake Lamb,1166,293,251,197,70,48,16,0,6,60,20.5,31,10.6,139,548,0.279,0.231,0.362,0.328,0.414,0.343,0.341,0.307,0.335,25.4,88.4,14.0,42.1,8,4.1,2.7,5.1,0.342809364548495,0.4096989966555184,0.4882943143812709,0.3712374581939799,0.4280936454849498,0.39464882943143814,0.5518394648829431,0.5167224080267558,0.7508361204013378,0.2591973244147157,0.5535117056856187
542208,Carlos Pérez,1160,296,257,206,60,24,19,3,14,54,18.2,33,11.1,104,513,0.233,0.188,0.324,0.287,0.494,0.294,0.35,0.265,0.24,20.3,84.7,21.0,30.6,6,2.9,2.0,6.4,0.19732441471571907,0.48327759197324416,0.0451505016722408,0.08528428093645485,0.061872909698996656,0.16722408026755853,0.06688963210702341,0.9414715719063546,0.23076923076923078,0.1605351170568562,0.8160535117056856
665180,Ruben Cardenas,1158,317,285,231,80,42,17,1,20,56,17.7,21,6.6,163,601,0.281,0.267,0.347,0.336,0.558,0.467,0.386,0.348,0.284,27.1,87.6,17.0,38.1,23,10.0,7.3,6.0,0.1688963210702341,0.07357859531772576,0.9046822742474916,0.919732441471572,0.8662207357859532,0.5117056856187291,0.42474916387959866,0.7391304347826086,0.5568561872909699,0.822742474916388,0.754180602006689
656308,Michael Chavis,1157,313,287,222,76,47,17,1,11,67,21.4,17,5.4,163,609,0.265,0.257,0.319,0.313,0.446,0.396,0.332,0.311,0.308,26.8,88.6,13.0,36.9,15,6.8,4.8,7.2,0.41471571906354515,0.026755852842809364,0.8344481605351171,0.6605351170568562,0.4866220735785953,0.48494983277591974,0.5936454849498328,0.44481605351170567,0.48494983277591974,0.5518394648829431,0.9163879598662207
670242,Matt Wallner,1156,297,259,171,67,32,15,1,19,91,30.6,32,10.8,196,589,0.259,0.24,0.343,0.33,0.544,0.491,0.377,0.355,0.316,33.3,92.0,17.0,47.4,26,15.2,8.8,4.0,0.8846153846153846,0.4397993311036789,0.6287625418060201,0.9548494983277592,0.8913043478260869,0.8511705685618729,0.9849498327759197,0.7391304347826086,0.9531772575250836,0.9665551839464883,0.2508361204013378
686639,Jack Dunn,1154,276,226,183,51,34,9,2,6,44,15.9,44,15.9,88,438,0.226,0.218,0.362,0.357,0.363,0.325,0.329,0.315,0.254,20.1,85.0,11.0,24.0,7,3.8,2.5,3.2,0.09698996655518395,0.8846153846153846,0.2826086956521739,0.2725752508361204,0.5434782608695652,0.1605351170568562,0.09866220735785954,0.28762541806020064,0.051839464882943144,0.24414715719063546,0.10535117056856187
682729,Jonatan Clase,1149,277,232,165,63,38,11,4,10,72,26.0,40,14.4,126,511,0.272,0.262,0.372,0.365,0.483,0.434,0.368,0.351,0.342,24.7,87.1,13.0,34.5,14,8.5,5.1,5.0,0.6822742474916388,0.7859531772575251,0.882943143812709,0.8444816053511706,0.882943143812709,0.3712374581939799,0.3511705685618729,0.44481605351170567,0.3762541806020067,0.6939799331103679,0.5234113712374582
663796,Coco Montes,1148,297,254,205,85,54,16,6,9,54,18.2,37,12.5,111,537,0.335,0.288,0.414,0.377,0.551,0.465,0.411,0.367,0.388,20.7,89.7,12.0,42.9,18,8.8,6.1,4.9,0.19732441471571907,0.6287625418060201,0.9715719063545151,0.9130434782608695,0.931438127090301,0.17391304347826086,0.7792642140468228,0.3729096989966555,0.7842809364548495,0.7290969899665551,0.4765886287625418
693409,César Prieto,1146,346,323,284,94,60,20,2,12,39,11.3,18,5.2,99,665,0.291,0.279,0.338,0.327,0.477,0.397,0.353,0.318,0.301,14.9,88.4,10.0,37.0,13,4.6,3.8,11.3,0.03177257525083612,0.016722408026755852,0.9531772575250836,0.6739130434782609,0.5618729096989966,0.026755852842809364,0.5518394648829431,0.22408026755852842,0.4916387959866221,0.31270903010033446,1.0
672744,Alexander Canario,1140,282,246,161,59,29,13,0,17,86,30.5,32,11.3,206,550,0.24,0.237,0.333,0.331,0.5,0.481,0.359,0.35,0.292,37.5,89.2,16.0,45.3,27,16.8,9.6,6.6,0.8795986622073578,0.5033444816053512,0.5903010033444817,0.939799331103679,0.8762541806020067,0.959866220735786,0.6939799331103679,0.6638795986622074,0.8862876254180602,0.9899665551839465,0.8494983277591973
572008,Chris Owings,1140,293,244,170,64,47,7,1,9,75,25.6,43,14.7,136,488,0.262,0.21,0.382,0.339,0.41,0.317,0.354,0.302,0.342,27.9,85.1,16.0,24.7,10,5.9,3.4,4.2,0.6505016722408027,0.8193979933110368,0.21070234113712374,0.19063545150501673,0.3612040133779264,0.5735785953177257,0.11204013377926421,0.6638795986622074,0.06020066889632107,0.46321070234113715,0.29431438127090304
693307,Dillon Dingler,1134,291,255,199,78,48,14,0,16,61,21.0,28,9.6,143,557,0.306,0.3,0.375,0.374,0.549,0.559,0.393,0.398,0.339,25.7,91.0,18.0,45.7,27,13.6,9.3,4.6,0.3862876254180602,0.30267558528428096,0.9916387959866221,1.0,0.9866220735785953,0.42474916387959866,0.9347826086956522,0.81438127090301,0.8963210702341137,0.9431438127090301,0.4013377926421405
681198,T.J. Rumfield,1132,293,268,219,78,52,16,0,10,51,17.4,20,6.8,103,567,0.291,0.255,0.345,0.315,0.463,0.391,0.35,0.311,0.325,18.2,87.5,9.0,37.0,11,5.0,3.8,4.2,0.1588628762541806,0.09698996655518395,0.7993311036789298,0.6304347826086957,0.4866220735785953,0.09698996655518395,0.4080267558528428,0.18394648829431437,0.4916387959866221,0.342809364548495,0.29431438127090304
