id,name,pitches,pa,ab,bip,hits,singles,doubles,triples,hr,k,krate,bb,bbrate,whiffs,swings,ba,xba,obp,xobp,slg,xslg,woba,xwoba,babip,whiffrate,ev,langle,hhrate,barrels,barrelbbe,barrelpa,chaserate,krate_p,bbrate_p,xba_p,xslg_p,xwoba_p,whiffrate_p,ev_p,langle_p,hhrate_p,barrelbbe_p,chaserate_p
672359,Tirso Ornelas,1103,280,245,202,74,48,13,2,11,46,16.4,30,10.7,114,537,0.302,0.266,0.379,0.35,0.506,0.41,0.382,0.335,0.33,21.2,87.8,12.0,36.6,12,5.9,4.3,6.2,0.12034383954154727,0.41117478510028654,0.8954154727793696,0.7349570200573066,0.7406876790830945,0.19627507163323782,0.4469914040114613,0.3982808022922636,0.4885386819484241,0.4684813753581662,0.7779369627507163
669374,Keston Hiura,1099,282,252,172,68,38,11,1,18,81,28.7,26,9.2,192,564,0.27,0.257,0.344,0.333,0.536,0.526,0.377,0.366,0.325,34.0,88.7,15.0,43.6,27,15.7,9.6,6.1,0.7965616045845272,0.27793696275071633,0.835243553008596,0.9799426934097422,0.9255014326647565,0.8553008595988538,0.6275071633237822,0.6318051575931232,0.8194842406876791,0.9770773638968482,0.7593123209169055
669471,Devin Mann,1094,268,225,161,64,42,13,0,9,66,24.6,35,13.1,111,450,0.284,0.245,0.392,0.359,0.462,0.386,0.376,0.333,0.362,24.7,86.1,21.0,34.2,11,6.8,4.1,3.0,0.5859598853868195,0.7091690544412608,0.6962750716332379,0.6045845272206304,0.7220630372492837,0.37106017191977075,0.2191977077363897,0.9412607449856734,0.37822349570200575,0.5544412607449857,0.08166189111747851
660634,Yonny Hernández,1092,275,240,194,57,46,6,3,2,47,17.1,31,11.3,99,521,0.237,0.211,0.331,0.308,0.313,0.271,0.294,0.268,0.286,19.0,84.8,10.0,14.9,2,1.0,0.7,4.7,0.15759312320916904,0.501432664756447,0.24785100286532952,0.0659025787965616,0.1017191977077364,0.12607449856733524,0.08595988538681948,0.24641833810888253,0.008595988538681949,0.04871060171919771,0.42120343839541546
676551,Brewer Hicklen,1087,281,233,164,66,33,13,4,16,73,26.0,36,12.8,154,479,0.283,0.235,0.391,0.352,0.579,0.478,0.412,0.359,0.338,32.2,90.1,14.0,42.1,19,11.6,6.8,4.0,0.6776504297994269,0.6776504297994269,0.5415472779369628,0.9426934097421203,0.9097421203438395,0.7922636103151862,0.829512893982808,0.5601719197707736,0.7335243553008596,0.8825214899713467,0.23925501432664756
668791,Anthony Prato,1087,274,217,158,43,26,14,2,1,60,21.9,49,17.9,93,404,0.198,0.196,0.361,0.36,0.295,0.273,0.31,0.303,0.268,23.0,87.4,9.0,36.7,1,0.6,0.4,2.7,0.4355300859598854,0.9541547277936963,0.12177650429799428,0.06876790830945559,0.4140401146131805,0.28939828080229224,0.3982808022922636,0.1991404011461318,0.49570200573065903,0.022922636103151862,0.050143266475644696
664068,Scott Kingery,1086,269,246,161,60,36,8,2,14,86,32.0,22,8.2,179,547,0.244,0.208,0.305,0.274,0.463,0.374,0.332,0.284,0.313,32.7,87.1,22.0,37.3,14,8.7,5.2,6.6,0.8954154727793696,0.18051575931232092,0.20916905444126074,0.5601719197707736,0.20630372492836677,0.8180515759312321,0.3553008595988539,0.9670487106017192,0.5186246418338109,0.7263610315186246,0.828080229226361
670869,Livan Soto,1086,261,222,177,57,43,12,0,2,48,18.4,33,12.6,113,516,0.257,0.242,0.356,0.346,0.338,0.308,0.315,0.3,0.314,21.9,85.3,15.0,19.2,1,0.6,0.4,4.3,0.22206303724928367,0.670487106017192,0.660458452722063,0.18051575931232092,0.3825214899713467,0.23925501432664756,0.1361031518624642,0.6318051575931232,0.022922636103151862,0.022922636103151862,0.3223495702005731
671221,Drew Waters,1084,263,228,156,59,32,18,2,7,75,28.5,28,10.6,178,549,0.259,0.214,0.346,0.313,0.447,0.351,0.346,0.298,0.349,32.4,87.9,12.0,34.0,12,7.7,4.6,5.7,0.7879656160458453,0.3982808022922636,0.27650429799426934,0.42406876790830944,0.3681948424068768,0.8037249283667621,0.45988538681948427,0.3982808022922636,0.37106017191977075,0.6475644699140402,0.6848137535816619
660829,Hoy Park,1083,266,221,168,58,38,13,2,5,55,20.7,39,14.7,102,448,0.262,0.184,0.377,0.313,0.407,0.261,0.35,0.27,0.325,22.8,84.7,12.0,24.4,3,1.8,1.1,3.5,0.33954154727793695,0.8022922636103151,0.04727793696275072,0.045845272206303724,0.12034383954154727,0.2836676217765043,0.08022922636103152,0.3982808022922636,0.06876790830945559,0.0830945558739255,0.1504297994269341
672463,Rafael Lantigua,1081,277,241,181,61,48,11,0,2,61,22.0,34,12.3,117,488,0.253,0.238,0.347,0.335,0.324,0.325,0.306,0.3,0.33,24.0,87.2,5.0,35.4,5,2.8,1.8,3.9,0.4455587392550143,0.6232091690544412,0.5916905444126075,0.28939828080229224,0.3825214899713467,0.32664756446991405,0.3681948424068768,0.05730659025787966,0.4269340974212034,0.15902578796561603,0.2148997134670487
679734,Julio Carreras,1081,280,256,167,53,35,13,4,1,91,32.5,20,7.1,172,535,0.207,0.19,0.268,0.253,0.301,0.256,0.254,0.233,0.313,32.1,87.6,1.0,37.1,5,3.0,1.8,5.9,0.9140401146131805,0.10744985673352435,0.07306590257879657,0.03008595988538682,0.01002865329512894,0.7851002865329513,0.42120343839541546,0.008595988538681949,0.5100286532951289,0.17191977077363896,0.7277936962750716
671913,Damiano Palmegiani,1081,263,229,159,51,33,8,0,10,70,26.6,29,11.0,151,492,0.223,0.198,0.323,0.302,0.389,0.326,0.318,0.285,0.275,30.7,90.0,18.0,47.2,10,6.3,3.8,4.1,0.7163323782234957,0.45988538681948427,0.14326647564469913,0.2979942693409742,0.2148997134670487,0.7335243553008596,0.8194842406876791,0.8180515759312321,0.9326647564469914,0.5200573065902578,0.2793696275071633
686639,Jack Dunn,1079,259,210,172,48,31,9,2,6,39,15.1,43,16.6,78,401,0.229,0.224,0.371,0.368,0.376,0.337,0.339,0.326,0.253,19.5,84.9,11.0,24.4,7,4.1,2.7,3.0,0.07736389684813753,0.9126074498567335,0.38108882521489973,0.3495702005730659,0.6432664756446992,0.1332378223495702,0.09025787965616046,0.3223495702005731,0.06876790830945559,0.2722063037249284,0.08166189111747851
682210,Kody Hoese,1076,291,260,205,78,52,18,1,7,57,19.6,27,9.3,114,535,0.3,0.264,0.366,0.334,0.458,0.373,0.359,0.314,0.359,21.3,88.8,14.0,39.0,7,3.4,2.4,6.8,0.2808022922636103,0.2851002865329513,0.8825214899713467,0.5458452722063037,0.5300859598853869,0.20487106017191978,0.6404011461318052,0.5601719197707736,0.6117478510028653,0.20916905444126074,0.8595988538681948
656484,Tristan Gray,1073,271,241,161,54,25,12,3,14,83,30.6,25,9.2,183,535,0.224,0.23,0.299,0.305,0.473,0.425,0.331,0.316,0.272,34.2,90.5,18.0,47.2,17,10.6,6.3,4.4,0.8681948424068768,0.27793696275071633,0.4699140401146132,0.8123209169054442,0.5515759312320917,0.8610315186246418,0.8767908309455588,0.8180515759312321,0.9326647564469914,0.8510028653295129,0.3438395415472779
682617,Marco Luciano,1072,249,204,132,47,35,9,0,3,73,29.3,42,16.9,140,425,0.23,0.221,0.365,0.358,0.319,0.338,0.317,0.319,0.341,32.9,89.4,5.0,49.2,10,7.6,4.0,3.6,0.830945558739255,0.9255014326647565,0.34097421203438394,0.3524355300859599,0.5845272206303725,0.8237822349570201,0.7191977077363897,0.05730659025787966,0.9699140401146131,0.6404011461318052,0.17191977077363896
657193,Eddy Alvarez,1065,258,219,151,54,31,13,0,10,71,27.5,27,10.5,132,455,0.247,0.211,0.349,0.322,0.443,0.369,0.347,0.309,0.312,29.0,89.4,11.0,38.4,12,7.9,4.7,6.4,0.7478510028653295,0.3839541547277937,0.24785100286532952,0.5272206303724928,0.4713467048710602,0.6160458452722063,0.7191977077363897,0.3223495702005731,0.5659025787965616,0.667621776504298,0.8151862464183381
670351,Jose Rojas,1062,249,206,160,51,21,13,1,16,51,20.5,36,14.5,93,439,0.248,0.238,0.357,0.354,0.553,0.467,0.385,0.359,0.243,21.2,90.9,23.0,43.1,19,11.9,7.6,4.7,0.330945558739255,0.7936962750716332,0.5916905444126075,0.9226361031518625,0.9097421203438395,0.19627507163323782,0.9183381088825215,0.9899713467048711,0.7793696275071633,0.8968481375358166,0.42120343839541546
641779,Charles Leblanc,1058,267,219,158,55,35,11,2,7,65,24.3,41,15.4,96,433,0.251,0.227,0.371,0.354,0.416,0.356,0.348,0.322,0.318,22.2,85.3,15.0,30.4,11,7.0,4.1,3.2,0.5673352435530086,0.8624641833810889,0.4326647564469914,0.4656160458452722,0.6060171919770774,0.2636103151862464,0.1361031518624642,0.6318051575931232,0.22636103151862463,0.5730659025787965,0.10744985673352435
669899,Ryan Ward,1058,269,248,172,68,28,14,3,23,77,28.6,18,6.7,173,537,0.274,0.23,0.327,0.29,0.633,0.487,0.404,0.334,0.302,32.2,90.6,18.0,47.7,24,14.0,8.9,6.6,0.7922636103151862,0.08882521489971347,0.4699140401146132,0.9541547277936963,0.7335243553008596,0.7922636103151862,0.8911174785100286,0.8180515759312321,0.9498567335243553,0.9441260744985673,0.828080229226361
519303,Elliot Soto,1056,254,221,155,56,43,7,3,3,67,26.4,31,12.2,127,457,0.253,0.231,0.346,0.328,0.353,0.304,0.315,0.289,0.349,27.8,82.8,8.0,27.7,3,1.9,1.2,4.8,0.7048710601719198,0.6060171919770774,0.48424068767908307,0.15759312320916904,0.2679083094555874,0.5530085959885387,0.011461318051575931,0.15329512893982808,0.1518624641833811,0.09025787965616046,0.4484240687679083
670276,Cal Stevenson,1055,246,206,165,58,34,17,3,4,44,17.9,37,15.0,81,412,0.282,0.256,0.386,0.366,0.451,0.382,0.367,0.333,0.335,19.7,90.0,14.0,40.0,7,4.2,2.8,2.5,0.19054441260744986,0.830945558739255,0.828080229226361,0.5873925501432665,0.7220630372492837,0.14040114613180515,0.8194842406876791,0.5601719197707736,0.6489971346704871,0.28653295128939826,0.0329512893982808
668751,Cal Mitchell,1050,265,230,179,65,38,15,2,10,53,20.0,33,12.5,116,459,0.283,0.261,0.37,0.351,0.496,0.451,0.374,0.349,0.325,25.3,89.6,13.0,40.8,15,8.4,5.7,4.6,0.30802292263610315,0.6532951289398281,0.8567335243553008,0.8710601719197708,0.8524355300859598,0.4040114613180516,0.7550143266475645,0.47277936962750716,0.6747851002865329,0.7077363896848138,0.39111747851002865
542208,Carlos Pérez,1050,261,227,183,54,20,18,3,13,47,18.0,30,11.5,91,456,0.238,0.186,0.326,0.282,0.515,0.298,0.358,0.264,0.241,20.0,85.2,20.0,32.2,6,3.3,2.3,6.2,0.1977077363896848,0.5243553008595988,0.05873925501432665,0.13753581661891118,0.07879656160458452,0.15902578796561603,0.12034383954154727,0.9197707736389685,0.2922636103151863,0.1977077363896848,0.7779369627507163
680814,Peyton Burdick,1049,257,219,113,41,23,7,0,11,108,42.0,31,12.1,202,468,0.187,0.183,0.3,0.298,0.37,0.364,0.299,0.296,0.294,43.2,89.0,16.0,42.5,18,15.9,7.0,5.4,0.997134670487106,0.5931232091690545,0.04011461318051576,0.498567335243553,0.33954154727793695,0.998567335243553,0.660458452722063,0.6977077363896849,0.7521489971346705,0.9799426934097422,0.6146131805157593
679881,J.P. Martínez,1048,251,220,150,51,34,12,2,3,71,28.3,27,10.8,122,458,0.232,0.21,0.323,0.303,0.345,0.308,0.301,0.278,0.327,26.6,84.5,11.0,34.7,9,6.0,3.6,4.0,0.7736389684813754,0.42550143266475643,0.2349570200573066,0.18051575931232092,0.15329512893982808,0.47277936962750716,0.06446991404011461,0.3223495702005731,0.4040114613180516,0.4871060171919771,0.23925501432664756
691723,Coby Mayo,1047,263,232,168,70,35,15,2,18,65,24.7,28,10.6,124,460,0.302,0.272,0.38,0.357,0.616,0.532,0.422,0.381,0.347,27.0,91.6,19.0,43.5,26,15.5,9.9,4.9,0.5959885386819485,0.3982808022922636,0.9398280802292264,0.9885386819484241,0.9699140401146131,0.498567335243553,0.9555873925501432,0.8839541547277937,0.8065902578796562,0.9727793696275072,0.4828080229226361
672744,Alexander Canario,1044,253,221,143,52,24,13,0,15,79,31.2,28,11.1,192,508,0.235,0.234,0.328,0.327,0.498,0.481,0.356,0.348,0.289,37.8,89.4,16.0,45.5,25,17.5,9.9,6.7,0.8825214899713467,0.47421203438395415,0.5257879656160458,0.9455587392550143,0.8409742120343839,0.9484240687679083,0.7191977077363897,0.6977077363896849,0.8782234957020058,0.9914040114613181,0.8452722063037249
678877,Jhonkensy Noel,1043,284,258,198,76,41,15,2,18,60,21.1,19,6.7,155,569,0.295,0.239,0.359,0.309,0.578,0.453,0.401,0.33,0.322,27.2,88.4,15.0,37.9,23,11.6,8.1,9.6,0.37392550143266473,0.08882521489971347,0.6160458452722063,0.8767908309455588,0.6862464183381088,0.5114613180515759,0.5730659025787965,0.6318051575931232,0.5401146131805158,0.8825214899713467,0.9828080229226361
664670,Alejo Lopez,1040,267,233,190,63,50,11,0,2,44,16.5,23,8.6,104,549,0.27,0.22,0.36,0.316,0.343,0.283,0.32,0.277,0.324,18.9,81.5,12.0,13.7,2,1.1,0.7,5.2,0.12893982808022922,0.22492836676217765,0.32951289398280803,0.09169054441260745,0.14613180515759314,0.12320916905444126,0.008595988538681949,0.3982808022922636,0.0057306590257879654,0.05873925501432665,0.5644699140401146
681584,David Villar,1040,263,232,170,63,37,14,0,12,64,24.3,25,9.5,133,465,0.272,0.223,0.35,0.31,0.487,0.407,0.363,0.315,0.323,28.6,88.0,17.0,37.1,16,9.4,6.1,3.6,0.5673352435530086,0.3022922636103152,0.36103151862464183,0.7120343839541547,0.5386819484240688,0.5988538681948424,0.48567335243553006,0.7535816618911175,0.5100286532951289,0.7808022922636103,0.17191977077363896
683770,Will Robertson,1036,257,221,141,51,27,10,1,13,81,31.5,29,11.3,193,506,0.231,0.224,0.335,0.329,0.462,0.423,0.348,0.331,0.297,38.1,90.4,7.0,45.4,16,11.3,6.2,5.7,0.8853868194842407,0.501432664756447,0.38108882521489973,0.8008595988538681,0.6977077363896849,0.9527220630372493,0.8667621776504298,0.11318051575931232,0.8681948424068768,0.8710601719197708,0.6848137535816619
642197,Jamie Westbrook,1029,250,209,167,59,34,17,0,8,46,18.4,29,11.6,101,458,0.282,0.247,0.371,0.342,0.478,0.406,0.368,0.33,0.321,22.1,87.0,14.0,32.9,14,8.4,5.6,6.1,0.22206303724928367,0.5358166189111748,0.7177650429799427,0.7020057306590258,0.6862464183381088,0.25644699140401145,0.33954154727793695,0.5601719197707736,0.32664756446991405,0.7077363896848138,0.7593123209169055
640458,Óscar Mercado,1029,266,233,194,54,29,9,5,11,44,16.5,24,9.0,136,529,0.232,0.237,0.308,0.314,0.455,0.378,0.328,0.304,0.235,25.7,84.6,17.0,28.9,13,6.7,4.9,5.7,0.12893982808022922,0.2679083094555874,0.5702005730659025,0.5773638968481375,0.4297994269340974,0.42550143266475643,0.07163323782234957,0.7535816618911175,0.1819484240687679,0.5458452722063037,0.6848137535816619
691594,Javier Sanoja,1029,277,242,233,71,45,19,4,3,13,4.7,30,10.8,41,470,0.293,0.237,0.368,0.323,0.442,0.291,0.353,0.282,0.296,8.7,86.1,9.0,25.3,0,0.0,0.0,5.4,0.0028653295128939827,0.42550143266475643,0.5702005730659025,0.10888252148997135,0.19197707736389685,0.0028653295128939827,0.2191977077363897,0.1991404011461318,0.09025787965616046,0.0071633237822349575,0.6146131805157593
687462,Spencer Horwitz,1026,259,212,171,71,43,22,2,4,41,15.8,44,17.0,74,417,0.335,0.3,0.456,0.428,0.514,0.451,0.424,0.39,0.401,17.7,89.6,13.0,38.6,9,5.3,3.5,3.5,0.10315186246418338,0.9326647564469914,0.9885386819484241,0.8710601719197708,0.9885386819484241,0.08882521489971347,0.7550143266475645,0.47277936962750716,0.5859598853868195,0.40830945558739257,0.1504297994269341
682619,Orelvis Martinez,1025,269,235,172,61,31,14,0,16,65,24.2,24,8.9,176,505,0.26,0.259,0.343,0.346,0.523,0.539,0.372,0.378,0.288,34.9,90.0,19.0,46.5,24,14.0,8.9,5.5,0.5573065902578797,0.2607449856733524,0.8467048710601719,0.994269340974212,0.9570200573065902,0.8853868194842407,0.8194842406876791,0.8839541547277937,0.9169054441260746,0.9441260744985673,0.6432664756446992
623205,Andrew Velazquez,1025,263,233,150,56,36,10,0,10,86,32.7,26,9.9,227,565,0.24,0.209,0.316,0.289,0.412,0.341,0.319,0.279,0.329,40.2,86.0,12.0,40.7,9,6.0,3.4,7.4,0.9226361031518625,0.330945558739255,0.22063037249283668,0.37392550143266473,0.166189111747851,0.9799426934097422,0.2020057306590258,0.3982808022922636,0.669054441260745,0.4871060171919771,0.9255014326647565
669369,Bryce Johnson,1025,254,202,155,59,37,14,5,3,50,19.7,39,15.4,85,396,0.292,0.246,0.425,0.393,0.455,0.333,0.389,0.338,0.368,21.5,86.6,11.0,31.0,4,2.6,1.6,2.8,0.2851002865329513,0.8624641833810889,0.7063037249283668,0.32521489971346706,0.7650429799426934,0.2134670487106017,0.2836676217765043,0.3223495702005731,0.24785100286532952,0.14613180515759314,0.05730659025787966
656669,Jordan Luplow,1025,250,217,169,55,33,12,0,10,51,20.4,27,10.8,135,490,0.253,0.247,0.34,0.337,0.447,0.412,0.343,0.329,0.283,27.6,89.1,19.0,38.5,16,9.5,6.4,2.7,0.32664756446991405,0.42550143266475643,0.7177650429799427,0.7449856733524355,0.6747851002865329,0.5343839541547278,0.6776504297994269,0.8839541547277937,0.5759312320916905,0.7879656160458453,0.050143266475644696
695257,Billy Cook,1022,261,224,169,60,38,12,2,8,57,21.8,30,11.5,127,473,0.268,0.224,0.364,0.328,0.446,0.405,0.356,0.324,0.323,26.8,86.7,23.0,29.0,12,7.1,4.6,4.7,0.42406876790830944,0.5243553008595988,0.38108882521489973,0.6977077363896849,0.6246418338108882,0.48424068767908307,0.29369627507163326,0.9899713467048711,0.18624641833810887,0.5902578796561605,0.42120343839541546
656666,Drew Lugbauer,1022,255,227,132,52,26,11,0,15,98,38.4,24,9.4,224,533,0.229,0.202,0.302,0.281,0.476,0.441,0.334,0.315,0.316,42.0,91.0,11.0,45.5,22,16.7,8.6,4.6,0.9914040114613181,0.2922636103151863,0.166189111747851,0.8567335243553008,0.5386819484240688,0.994269340974212,0.9240687679083095,0.3223495702005731,0.8782234957020058,0.9856733524355301,0.39111747851002865
680716,Jonathan Ornelas,1021,251,226,172,54,40,8,3,3,55,21.9,21,8.4,91,403,0.239,0.23,0.311,0.305,0.341,0.311,0.292,0.279,0.302,22.6,89.0,6.0,38.4,5,2.9,2.0,5.0,0.4355300859598854,0.2034383954154728,0.4699140401146132,0.1991404011461318,0.166189111747851,0.27363896848137537,0.660458452722063,0.0830945558739255,0.5659025787965616,0.16332378223495703,0.5214899713467048
572204,Trayce Thompson,1019,248,220,161,51,22,13,0,16,63,25.4,23,9.3,144,458,0.232,0.219,0.302,0.296,0.509,0.414,0.345,0.311,0.241,31.4,90.2,18.0,40.4,20,12.4,8.1,4.2,0.6332378223495702,0.2851002865329513,0.3166189111747851,0.7693409742120344,0.498567335243553,0.7636103151862464,0.839541547277937,0.8180515759312321,0.66189111747851,0.9111747851002865,0.30659025787965616
668723,Ryan Vilade,1019,258,224,160,62,38,15,0,9,68,26.4,26,10.1,132,485,0.277,0.251,0.357,0.338,0.464,0.407,0.357,0.329,0.351,27.2,90.9,13.0,43.8,12,7.5,4.7,4.4,0.7048710601719198,0.3510028653295129,0.7550143266475645,0.7120343839541547,0.6747851002865329,0.5114613180515759,0.9183381088825215,0.47277936962750716,0.829512893982808,0.6275071633237822,0.3438395415472779
656308,Michael Chavis,1018,276,252,195,70,43,15,1,11,59,21.4,16,5.8,135,524,0.278,0.26,0.333,0.319,0.476,0.408,0.35,0.319,0.321,25.8,89.1,13.0,37.9,14,7.2,5.1,7.2,0.3954154727793696,0.050143266475644696,0.8510028653295129,0.7234957020057307,0.5845272206303725,0.4340974212034384,0.6776504297994269,0.47277936962750716,0.5401146131805158,0.5988538681948424,0.9068767908309455
676724,Jared Young,1015,256,209,161,54,32,10,2,10,48,18.8,38,14.8,114,445,0.258,0.262,0.395,0.398,0.469,0.46,0.381,0.378,0.291,25.6,92.0,11.0,50.3,16,9.9,6.3,2.6,0.24785100286532952,0.8123209169054442,0.8681948424068768,0.9011461318051576,0.9570200573065902,0.4197707736389685,0.9742120343839542,0.3223495702005731,0.9813753581661891,0.8123209169054442,0.04154727793696275
686490,Cam Eden,1012,258,222,158,47,29,9,2,7,67,26.0,29,11.2,140,483,0.212,0.219,0.307,0.315,0.365,0.357,0.299,0.3,0.265,29.0,89.1,13.0,43.0,9,5.7,3.5,4.8,0.6776504297994269,0.4885386819484241,0.3166189111747851,0.47564469914040114,0.3825214899713467,0.6160458452722063,0.6776504297994269,0.47277936962750716,0.7736389684813754,0.43982808022922637,0.4484240687679083
669742,Darick Hall,1006,264,238,178,57,43,6,0,8,62,23.5,22,8.3,135,509,0.239,0.245,0.307,0.312,0.366,0.388,0.298,0.306,0.288,26.5,90.2,18.0,45.5,9,5.1,3.4,5.4,0.5286532951289399,0.19197707736389685,0.6962750716332379,0.6189111747851003,0.4455587392550143,0.4656160458452722,0.839541547277937,0.8180515759312321,0.8782234957020058,0.3868194842406877,0.6146131805157593
572008,Chris Owings,1005,260,215,151,55,39,7,1,8,65,25.0,39,15.0,120,428,0.256,0.205,0.381,0.339,0.409,0.313,0.354,0.301,0.329,28.0,85.0,17.0,23.2,9,6.0,3.5,4.4,0.6045845272206304,0.830945558739255,0.18624641833810887,0.2148997134670487,0.39255014326647564,0.5659025787965616,0.0988538681948424,0.7535816618911175,0.050143266475644696,0.4871060171919771,0.3438395415472779
668843,Conner Capel,1004,237,193,147,46,24,11,1,10,49,20.7,38,16.0,110,418,0.238,0.226,0.364,0.356,0.461,0.391,0.36,0.332,0.263,26.3,87.3,22.0,29.3,10,6.8,4.2,4.3,0.33954154727793695,0.8911174785100286,0.4154727793696275,0.6346704871060171,0.7091690544412608,0.45702005730659023,0.3853868194842407,0.9670487106017192,0.18911174785100288,0.5544412607449857,0.3223495702005731
665482,Gilberto Celestino,1004,244,217,166,57,44,10,0,3,51,20.9,26,10.7,119,442,0.263,0.241,0.344,0.327,0.35,0.317,0.313,0.292,0.331,26.9,88.6,3.0,43.4,4,2.4,1.6,4.0,0.35673352435530087,0.41117478510028654,0.6475644699140402,0.24355300859598855,0.2922636103151863,0.49283667621776506,0.6074498567335244,0.024355300859598854,0.7951289398280802,0.1303724928366762,0.23925501432664756
571875,Jake Lamb,1003,252,218,176,62,44,14,0,4,47,18.7,25,9.9,117,478,0.284,0.237,0.361,0.329,0.404,0.356,0.337,0.312,0.337,24.5,88.2,14.0,43.2,8,4.5,3.2,5.3,0.24212034383954154,0.330945558739255,0.5702005730659025,0.4656160458452722,0.5157593123209169,0.35959885386819485,0.5243553008595988,0.5601719197707736,0.7851002865329513,0.31805157593123207,0.5873925501432665
685382,Andrew Navigato,1003,263,231,172,65,38,15,2,10,60,22.8,27,10.3,129,494,0.281,0.228,0.365,0.32,0.494,0.413,0.372,0.322,0.34,26.1,86.8,19.0,31.4,17,9.9,6.5,5.6,0.4899713467048711,0.3681948424068768,0.4455587392550143,0.7593123209169055,0.6060171919770774,0.4498567335243553,0.30515759312320917,0.8839541547277937,0.2593123209169054,0.8123209169054442,0.666189111747851
693409,César Prieto,1000,306,286,252,84,54,19,1,10,34,11.1,15,4.9,88,589,0.294,0.279,0.34,0.326,0.472,0.396,0.353,0.318,0.306,14.9,88.4,10.0,36.9,12,4.8,3.9,10.9,0.034383954154727794,0.022922636103151862,0.9541547277936963,0.660458452722063,0.5716332378223495,0.03151862464183381,0.5730659025787965,0.24641833810888253,0.504297994269341,0.3452722063037249,0.995702005730659
672642,Steward Berroa,997,232,200,144,59,43,7,1,8,57,24.6,29,12.5,106,436,0.295,0.239,0.388,0.342,0.46,0.34,0.373,0.31,0.375,24.3,86.3,12.0,25.0,6,4.2,2.6,4.1,0.5859598853868195,0.6532951289398281,0.6160458452722063,0.3667621776504298,0.4828080229226361,0.3495702005730659,0.25501432664756446,0.3982808022922636,0.08166189111747851,0.28653295128939826,0.2793696275071633
546994,C.J. Hinojosa,995,260,234,186,56,40,11,1,4,49,18.8,19,7.3,118,504,0.239,0.226,0.312,0.3,0.346,0.301,0.295,0.273,0.286,23.4,85.4,14.0,25.8,1,0.5,0.4,7.5,0.24785100286532952,0.12034383954154727,0.4154727793696275,0.14756446991404013,0.1332378223495702,0.30945558739255014,0.15472779369627507,0.5601719197707736,0.11174785100286533,0.017191977077363897,0.9383954154727794
663536,Tristin English,994,278,255,196,64,42,13,1,8,61,21.9,16,5.8,124,540,0.251,0.251,0.306,0.309,0.404,0.398,0.311,0.311,0.298,23.0,89.6,12.0,39.3,11,5.6,4.0,7.1,0.4355300859598854,0.050143266475644696,0.7550143266475645,0.673352435530086,0.498567335243553,0.28939828080229224,0.7550143266475645,0.3982808022922636,0.6260744985673352,0.4283667621776504,0.8954154727793696
681198,T.J. Rumfield,993,256,232,190,68,45,15,0,8,44,17.2,19,7.4,88,492,0.293,0.265,0.352,0.33,0.461,0.407,0.354,0.325,0.33,17.9,88.0,9.0,38.9,11,5.8,4.3,4.1,0.16332378223495703,0.1318051575931232,0.8896848137535817,0.7120343839541547,0.6332378223495702,0.09598853868194843,0.48567335243553006,0.1991404011461318,0.6060171919770774,0.45558739255014324,0.2793696275071633
685301,Matt Gorski,993,259,236,154,60,25,16,5,14,86,33.2,19,7.3,205,512,0.254,0.209,0.305,0.265,0.542,0.416,0.357,0.292,0.329,40.0,90.1,17.0,45.5,19,12.3,7.3,7.4,0.9398280802292264,0.12034383954154727,0.22063037249283668,0.7793696275071633,0.2922636103151863,0.9742120343839542,0.829512893982808,0.7535816618911175,0.8782234957020058,0.9083094555873925,0.9255014326647565
672012,Tyler Black,987,265,223,186,65,42,9,4,10,39,14.7,31,11.7,85,463,0.291,0.249,0.396,0.362,0.502,0.403,0.391,0.342,0.313,18.4,85.2,16.0,31.2,13,7.0,4.9,3.6,0.07163323782234957,0.5444126074498568,0.7349570200573066,0.6876790830945558,0.8008595988538681,0.11174785100286533,0.12034383954154727,0.6977077363896849,0.25358166189111747,0.5730659025787965,0.17191977077363896
668845,Aaron Schunk,987,298,275,224,80,47,24,2,7,53,17.8,19,6.4,142,570,0.291,0.235,0.339,0.29,0.469,0.372,0.349,0.292,0.336,24.9,85.4,14.0,27.2,11,4.9,3.7,8.2,0.18624641833810887,0.06876790830945559,0.5415472779369628,0.5358166189111748,0.2922636103151863,0.3868194842406877,0.15472779369627507,0.5601719197707736,0.1303724928366762,0.3553008595988539,0.9555873925501432
660620,Jonathan Araúz,981,244,225,169,51,36,11,1,3,56,23.0,19,7.8,105,452,0.227,0.229,0.287,0.29,0.324,0.311,0.273,0.269,0.289,23.2,89.2,12.0,40.2,6,3.6,2.5,6.7,0.498567335243553,0.15616045845272206,0.45558739255014324,0.1991404011461318,0.11174785100286533,0.29656160458452724,0.6905444126074498,0.3982808022922636,0.6561604584527221,0.22063037249283668,0.8452722063037249
595284,Andrew Knapp,980,252,215,159,62,42,13,1,6,62,24.6,29,11.5,136,489,0.288,0.254,0.369,0.346,0.442,0.397,0.353,0.33,0.366,27.8,88.9,14.0,42.1,12,7.5,4.8,4.9,0.5859598853868195,0.5243553008595988,0.7994269340974212,0.667621776504298,0.6862464183381088,0.5530085959885387,0.6475644699140402,0.5601719197707736,0.7335243553008596,0.6275071633237822,0.4828080229226361
